Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2014,N,Lapemis curtus,Reptilia,Serpentes,Hydrophiidae,Lapemis,IT,MY,,690,,plates,,,
2014,N,Lapemis curtus,Reptilia,Serpentes,Hydrophiidae,Lapemis,IT,MY,,9811,,skins,,,
2014,N,Lapemis curtus,Reptilia,Serpentes,Hydrophiidae,Lapemis,IT,TH,,1,,plates,,,
2014,N,Menyanthes trifoliata,,Solanales,Menyanthaceae,Menyanthes,IT,UA,,2000,,dried plants,,,
2014,N,Cetraria islandica,,Lecanorales,Parmeliaceae,Cetraria,IT,ME,,10449,,leaves,kg,,
2014,N,Harpagophytum procumbens,,Scrophulariales,Pedaliaceae,Harpagophytum,IT,NA,,8000,,roots,kg,,
2014,N,Harpagophytum procumbens,,Scrophulariales,Pedaliaceae,Harpagophytum,IT,NA,,21000,,roots,,,
2015,I,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,IT,CR,,,400,specimens,,S,W
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,IT,ZA,,1,2,trophies,,H,F
2015,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,IT,ZA,,1,1,trophies,,H,W
2015,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,IT,ZA,,,1,trophies,,H,W
2015,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,IT,ZA,,,2,live,,P,
2015,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,IT,TH,,,4,live,,T,D
2015,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,IT,TH,,,6,live,,T,D
2015,I,Cervus elaphus,Mammalia,Artiodactyla,Cervidae,Cervus,IT,AU,,,6,teeth,,Q,U
2015,I,Cervus elaphus hanglu,Mammalia,Artiodactyla,Cervidae,Cervus,IT,AU,,4,,carvings,,Q,O
2015,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,IT,MG,,,3,specimens,,S,W
2015,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,CO,,,50,skins,,T,C
2015,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,CO,,820,720,skins,,T,D
2015,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,SG,CO,96,96,skins,,T,D
2015,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,SN,,,300,leather products (small),,T,C
2015,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,SN,,400,750,leather products (small),,T,D
2015,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,US,XX,,2,leather products (small),,T,O
2015,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,CH,TH,,1,leather products (small),,T,D
2015,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,CN,TH,1,,leather products (small),,T,D
2015,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,SG,MY,76,76,skins,,T,D
2015,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,SG,PH,419,451,skins,,T,D
2015,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,CH,TH,2,2,leather products (small),,T,D
2015,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,KR,TH,,1,garments,,T,D
2015,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,KR,TH,,3,leather products (small),,T,D
2015,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,QA,TH,4,1,leather products (small),,T,D
2015,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,SG,TH,160,,skins,,T,D
2015,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,SG,VN,247,351,skins,,T,D
2015,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,TH,KH,,2,leather products (small),,T,D
2015,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,TH,,,1,bodies,,T,D
2015,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,TH,,,13,leather products (small),,T,D
2015,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,TH,,1780,2889,skins,,T,D
2015,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,TH,,,400,skin pieces,,T,D
2015,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,TH,,,2,specimens,,T,D
2015,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,VN,,3,88,skins,,T,D
2015,I,Dugong dugon,Mammalia,Sirenia,Dugongidae,Dugong,IT,AU,,,1,bones,,Q,U
2015,I,Dugong dugon,Mammalia,Sirenia,Dugongidae,Dugong,IT,AU,,1,,carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CA,XX,,32,ivory pieces,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CH,XX,18,1,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CH,XX,,936,piano keys,,T,O
2015,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,IT,MY,,,140,specimens,,S,F
2015,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,IT,US,XX,,4,ivory carvings,,Q,O
2015,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,CH,TZ,1,,ivory carvings,,T,O
